Date,Qwinj 0866-A1b,Qwinj 0866-A1c,Qwinj 0866-A1f,Qwinj 0866-A2,Qwinj 0866-A2i,Qwinj 0867-B2b,Qwinj 0867-B2c,Qwinj 0867-B2e,Qwinj 0867-B3,Qwinj 1318-A1f,Qwinj 1318-A2,Qwinj 1318-A2i,Qwinj 1318-A3,Qwinj 1318-B1,Qwinj 1318-B1i,Qwinj 1318-B2,Qwinj 1318-B2b,Qwinj 1318-B2c,Qwinj 1318-B2d,Qwinj 1318-B2e,Qwinj 1319-A1,Qwinj 1319-A1a,Qwinj 1319-A1b,Qwinj 1319-A1c,Qwinj 1319-A1d,Qwinj 1319-A1f,Qwinj 1319-A2,Qwinj 1319-A2i,Qwinj 1319-B2,Qwinj 1319-B2c,Qwinj 0839-A1,Qwinj 0839-A1a,Qwinj 0839-A1b,Qwinj 0839-A1c,Qwinj 0839-A1d,Qwinj 0829-B1,Qwinj 0829-B1i,Qwinj 0829-B2,Qwinj 0843-A1,Qwinj 0843-A1a,Qwinj 0843-A1b,Qwinj 0843-A1c,Qwinj 0843-A1f,Qwinj 0843-A2,Qwinj 0844-A2i,Qwinj 0844-A3,Qwinj 0844-B1i,Qwinj 0844-B2,Qwinj 0844-B2b,Qwinj 0844-B2c,Qwinj 0844-B2d,Qwinj 0844-B2e,Qwinj 0451-B1,Qwinj 0451-B1i,Qwinj 0451-B2,Qwinj 1317-A2,Qwinj 1317-A2i,Qwinj 1317-A3,Qwinj 1317-B1,Qwinj 1317-B1i,Qwinj 1317-B2,Qwinj 1317-B2b,Qwinj 1317-B2c,Qwinj 1317-B2d,Qwinj 1317-B2e,Qwinj 1317-B3,Qwinj 1317-C,Qwinj 0853-A1b,Qwinj 0853-A1c,Qwinj 0853-A1f,Qwinj 0853-A2,Qwinj 0853-A2i,Qtotal 402
3/24/18,31.27,73.91,40.2,33.3,61.32,177.06,357.21,113.8,25.74,29.09,13.14,48.85,0,0,8.93,0,0,0,0,0,0,0,52.51,0,0,38.18,193.64,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,10.14,0,173.42,246.44,2.03,1.05,6.92,0,0,168,14.17,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,0,5.14,89.9,37.67,117.29,468.73
3/25/18,31.27,31.27,31.27,73.91,40.2,177.06,357.21,113.8,25.74,29.09,13.14,48.85,0,0,8.93,0,0,0,0,0,0,0,52.51,0,0,38.18,193.64,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,10.14,0,173.42,246.44,2.03,1.05,6.92,0,0,168,14.17,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,0,5.14,89.9,37.67,117.29,469.09
3/26/18,34.24,7.16,89.03,39.53,70.04,177.06,357.21,113.8,25.74,29.09,13.14,48.85,0,0,8.93,0,0,0,0,0,0,0,52.51,0,0,38.18,193.64,358.03,171.86,157.54,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0,1.65,4.52,0.31,0.08,2.85,0.58,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,0,5.14,89.9,37.67,117.29,469.27
3/27/18,37.05,30.6,72.14,20.21,80,177.06,357.21,113.8,25.74,0,63.37,16.12,3.25,0,0.85,16.41,0,0,0,0,0,0,52.51,0,0,38.18,193.64,358.03,171.86,157.54,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0,1.65,4.52,0.31,0.08,2.85,0.58,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,0,5.14,89.9,37.67,117.29,471.03
3/28/18,92.63,76.49,180.35,50.53,200,177.06,357.21,113.8,25.74,0,63.37,16.12,3.25,0,0.85,16.41,0,0,0,0,0,0,52.51,0,0,38.18,193.64,358.03,171.86,157.54,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0,1.65,4.52,0.31,0.08,2.85,0.58,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,0,5.14,89.9,37.67,117.29,468.54
3/29/18,92.63,92.63,92.63,76.49,180.35,177.06,357.21,113.8,25.74,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,0,0,0,35.98,51.77,137.63,274.62,0,0,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0,1.65,4.52,0.31,0.08,2.85,0.58,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,11.81,22.64,41.34,16.73,157.48,468.75
3/30/18,92.63,92.63,92.63,92.63,92.63,177.06,357.21,113.8,25.74,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,0,52.51,0,0,51.77,137.63,358.03,171.86,157.54,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0,1.65,4.52,0.31,0.08,2.85,0.58,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,11.81,22.64,41.34,16.73,157.48,584.66
3/31/18,92.63,92.63,92.63,92.63,92.63,177.06,357.21,113.8,25.74,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,0,0,0,14.39,20.71,55.05,109.85,0,0,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0,1.65,4.52,0.31,0.08,2.85,0.58,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,11.81,22.64,41.34,16.73,157.48,582.96
4/1/18,92.63,92.63,92.63,92.63,92.63,177.06,357.21,113.8,25.74,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,0,52.51,0,0,20.71,55.05,358.03,171.86,157.54,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0,1.65,4.52,0.31,0.08,2.85,0.58,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,11.81,22.64,41.34,16.73,157.48,613.42
4/2/18,92.63,92.63,92.63,92.63,92.63,177.06,357.21,113.8,25.74,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,0,0,0,0,3.77,102.96,35.58,0,57.68,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0.87,0.54,2.81,0.93,0.21,3.94,0.72,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,11.81,22.64,41.34,16.73,157.48,585
4/3/18,84.81,62.26,101.95,169.62,181.35,177.06,357.21,113.8,25.74,0,0,0,0,0,10.91,21.57,0,0,0,0,0,0,0,0,0,7.55,205.93,71.16,0,115.36,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,0.87,0.54,2.81,0.93,0.21,3.94,0.72,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,11.81,22.64,41.34,16.73,157.48,612.72
4/4/18,94.71,69.52,113.85,189.41,202.51,177.06,357.21,113.8,25.74,0,0,0,0,0,10.91,21.57,0,0,0,0,0,0,0,0,0,7.74,211.08,72.94,0,118.25,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,17.44,39.85,3.32,172.69,83.03,0,64.76,3.32,7.47,1.91,38.19,11.81,22.64,41.34,16.73,157.48,585
4/5/18,94.71,94.71,94.71,69.52,113.85,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,0,52.51,0,0,7.74,211.08,358.03,171.86,157.54,0,0,0,0,0,20,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,18.21,41.62,3.47,180.37,86.72,0,67.64,3.47,7.8,1.91,39.89,12.76,24.45,44.65,18.07,170.08,585
4/6/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,0,52.51,0,0,7.74,211.08,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,18.21,41.62,3.47,180.37,86.72,0,67.64,3.47,7.8,1.91,39.89,12.76,24.45,44.65,18.07,170.08,585
4/7/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,0,0,0,0,5.66,154.45,53.37,0,86.52,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,18.21,41.62,3.47,180.37,86.72,0,67.64,3.47,7.8,1.91,39.89,12.76,24.45,44.65,18.07,170.08,585
4/8/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,0,52.51,0,0,5.66,154.45,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,12.76,24.45,44.65,18.07,170.08,585
4/9/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,0,52.51,0,0,5.66,154.45,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,12.76,24.45,44.65,18.07,170.08,585
4/10/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,0,52.51,0,0,5.66,154.45,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,12.76,24.45,44.65,18.07,170.08,585
4/11/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,8.59,0,0,2.64,0,93.17,115.64,79.96,0,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,12.76,24.45,44.65,18.07,170.08,585
4/12/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,8.59,52.51,0,0,0,93.17,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,12.76,24.45,44.65,18.07,170.08,593.26
4/13/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,8.59,52.51,0,0,0,93.17,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,12.76,24.45,44.65,18.07,170.08,597.34
4/14/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,0,0,4.14,0,145.97,181.17,125.26,0,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,0,0,81.73,19.5,198.76,498.95
4/15/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,0,0,81.73,19.5,198.76,513.38
4/16/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,0,0,81.73,19.5,198.76,502.61
4/17/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,0,0,81.73,19.5,198.76,503.26
4/18/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,0,0,81.73,19.5,198.76,76.56
4/19/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,0,0,81.73,19.5,198.76,76.56
4/20/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,0,0,81.73,19.5,198.76,76.56
4/21/18,94.71,94.71,94.71,94.71,94.71,122.95,402.59,113.8,14.46,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,32.9,20.42,106.63,35.16,7.94,149.73,27.22,0,0,0,0,0,11.14,42.54,10.13,143.84,92.18,20.26,70.91,0,0,1.91,65.84,0,0,81.73,19.5,198.76,76.56
4/22/18,66.36,48.71,79.77,132.72,141.9,106.65,349.21,113.8,12.55,0,0,0,0,0,10.91,21.57,0,0,0,0,0,12.61,0,0,3.88,0,136.74,169.72,117.35,0,0,0,0,0,0,37.47,0,0,0,14.77,10.14,0,173.42,246.44,30.82,19.13,99.89,32.94,7.44,140.27,25.5,0,0,0,0,0,10.44,39.85,9.49,134.75,86.35,18.98,66.42,0,0,1.91,61.68,0,0,81.73,19.5,198.76,76.56
4/23/18,94.71,69.52,113.85,189.41,202.51,113.84,372.77,113.8,13.39,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,13.46,0,0,4.14,0,145.97,181.17,125.26,0,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
4/24/18,94.71,94.71,94.71,69.52,113.85,113.84,372.77,113.8,13.39,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
4/25/18,77.74,57.07,93.46,155.49,166.24,113.84,372.77,113.8,13.39,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
4/26/18,77.74,77.74,77.74,57.07,93.46,113.84,372.77,113.8,13.39,28.5,39.02,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
4/27/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
4/28/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
4/29/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,13.46,52.51,0,0,0,145.97,358.03,171.86,157.54,0,0,0,0,0,40,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
4/30/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,0,0,3.52,0,124.23,154.19,106.61,0,0,0,0,0,0,120,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
5/1/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,120,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
5/2/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,120,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
5/3/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,76.56
5/4/18,77.74,77.74,77.74,77.74,77.74,111.47,365,113.8,13.11,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.22,0,0,3.45,0,121.64,150.97,104.39,0,0,0,0,0,0,156.67,0,0,0,14.77,10.14,0,173.42,246.44,26.28,16.31,85.17,28.09,6.34,119.6,21.75,0,0,0,0,0,11.37,43.43,10.34,146.83,94.1,20.68,72.38,0,0,1.91,67.21,0,0,81.73,19.5,198.76,208.78
5/5/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,0,0,3.52,0,124.23,154.19,106.61,0,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,500.32
5/6/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,500.21
5/7/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,331.13
5/8/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,331.08
5/9/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,330.87
5/10/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,11.62,44.35,10.56,149.96,96.1,21.12,73.92,0,0,1.91,68.64,0,0,81.73,19.5,198.76,320.33
5/11/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,10.67,40.73,9.7,137.72,88.25,19.4,67.89,0,0,1.91,63.04,0,0,81.73,19.5,198.76,330.54
5/12/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,10.67,40.73,9.7,137.72,88.25,19.4,67.89,0,0,1.91,63.04,0,0,81.73,19.5,198.76,331.92
5/13/18,77.74,77.74,77.74,77.74,77.74,113.84,372.77,113.8,13.39,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,10.67,40.73,9.7,137.72,88.25,19.4,67.89,0,0,1.91,63.04,0,0,81.73,19.5,198.76,332.48
5/14/18,103.19,75.74,124.05,206.38,220.65,145.71,477.14,113.8,17.14,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,10.67,40.73,9.7,137.72,88.25,19.4,67.89,0,0,1.91,63.04,0,0,81.73,19.5,198.76,330.08
5/15/18,97.53,71.59,117.25,195.07,208.56,127.5,417.5,113.8,15,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,10.67,40.73,9.7,137.72,88.25,19.4,67.89,0,0,1.91,63.04,0,0,81.73,19.5,198.76,331.06
5/16/18,97.53,97.53,97.53,71.59,117.25,127.5,417.5,113.8,15,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,160,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,10.67,40.73,9.7,137.72,88.25,19.4,67.89,0,0,1.91,63.04,0,0,81.73,19.5,198.76,331.05
5/17/18,97.53,97.53,97.53,97.53,97.53,127.5,417.5,113.8,15,0,0,0,0,0,10.91,21.57,0,0,0,0,0,11.45,52.51,0,0,0,124.23,358.03,171.86,157.54,0,0,0,0,0,180,0,0,0,14.77,10.14,0,173.42,246.44,26.84,16.66,86.99,28.69,6.48,122.15,22.21,0,0,0,0,0,10.67,40.73,9.7,137.72,88.25,19.4,67.89,0,0,1.91,63.04,0,0,81.73,19.5,198.76,333.63
